node,file
NODE_21257_length_1388_cov_1.611403,ERR599113
NODE_20092_length_1428_cov_3.249090,ERR599113
NODE_10155_length_2070_cov_2.871464,ERR599113
NODE_40696_length_1000_cov_4.479365,ERR599113
NODE_9163_length_2198_cov_2.853010,ERR599113
NODE_24130_length_1299_cov_1.802251,ERR599113
NODE_717_length_9897_cov_7.680045,ERR599113
NODE_21127_length_1392_cov_2.254301,ERR599113
NODE_3956_length_3604_cov_2.205974,ERR599113
NODE_28198_length_1200_cov_2.598253,ERR599113
NODE_2440_length_4843_cov_4.215330,ERR599113
NODE_31854_length_1130_cov_1.173023,ERR599113
NODE_19816_length_1439_cov_2.719653,ERR599113
NODE_19298_length_1460_cov_1.645552,ERR599113
NODE_4269_length_3428_cov_5.473169,ERR599113
NODE_40071_length_1008_cov_3.603358,ERR599113
NODE_32555_length_1117_cov_8.148776,ERR599113
NODE_117_length_27898_cov_10.544194,ERR599113
NODE_26203_length_1247_cov_1.266779,ERR599113
NODE_12403_length_1858_cov_2.294509,ERR599113
NODE_13760_length_1751_cov_2.443396,ERR599113
NODE_673_length_10096_cov_3.451349,ERR599113
NODE_2497_length_4779_cov_4.321338,ERR599113
NODE_15480_length_1645_cov_2.011321,ERR599113
NODE_1161_length_7710_cov_3.634618,ERR599113
NODE_1780_length_5988_cov_3.820158,ERR599113
NODE_13162_length_1795_cov_12.912644,ERR599113
NODE_1914_length_5689_cov_4.106674,ERR599113
NODE_17337_length_1548_cov_1.949766,ERR599113
NODE_1278_length_7266_cov_3.364998,ERR599113
NODE_1212_length_7507_cov_3.230945,ERR599113
NODE_31822_length_1130_cov_2.575814,ERR599113
NODE_8770_length_2249_cov_25.578851,ERR599113
NODE_32452_length_1120_cov_1.406573,ERR599113
NODE_1847_length_5839_cov_4.125864,ERR599113
NODE_19878_length_1436_cov_4.060101,ERR599113
NODE_6168_length_2741_cov_2.302308,ERR599113
NODE_16135_length_1607_cov_3.280928,ERR599113
NODE_23061_length_1330_cov_2.288627,ERR599113
NODE_22248_length_1355_cov_2.389231,ERR599113
NODE_14787_length_2080_cov_4.053827,ERR599107
NODE_11695_length_2349_cov_31.513949,ERR599107
NODE_31618_length_1410_cov_4.380074,ERR599107
NODE_46596_length_1161_cov_2.096745,ERR599107
NODE_2824_length_4832_cov_3.337450,ERR599107
NODE_37360_length_1296_cov_2.574537,ERR599107
NODE_10122_length_2532_cov_1.980622,ERR599107
NODE_132_length_21364_cov_12.565817,ERR599107
NODE_21451_length_1724_cov_2.047334,ERR599107
NODE_35102_length_1338_cov_1.742790,ERR599107
NODE_36833_length_1305_cov_5.543200,ERR599107
NODE_212_length_16618_cov_7.126668,ERR599107
NODE_21204_length_1732_cov_15.680382,ERR599107
NODE_21512_length_1721_cov_3.344538,ERR599107
NODE_24403_length_1612_cov_16.548491,ERR599107
NODE_31566_length_1412_cov_1.514370,ERR599107
NODE_1293_length_7306_cov_5.339126,ERR599107
NODE_32975_length_1380_cov_3.172075,ERR599107
NODE_28847_length_1478_cov_2.027407,ERR599107
NODE_44781_length_1184_cov_2.005314,ERR599107
NODE_6575_length_3153_cov_3.653970,ERR599107
NODE_1154_length_7730_cov_3.396221,ERR599107
NODE_30184_length_1443_cov_4.066282,ERR599107
NODE_44806_length_1183_cov_8.524823,ERR599107
NODE_6232_length_3235_cov_3.053145,ERR599107
NODE_8297_length_2793_cov_2.850986,ERR599107
NODE_21849_length_1707_cov_4.831719,ERR599107
NODE_33549_length_1369_cov_2.140791,ERR599107
NODE_61999_length_1003_cov_1.693038,ERR599107
NODE_28859_length_1477_cov_5.317862,ERR599107
NODE_46008_length_1168_cov_2.154537,ERR599107
NODE_29588_length_1458_cov_2.573770,ERR599107
NODE_47112_length_1154_cov_2.818016,ERR599107
NODE_21504_length_1721_cov_5.112245,ERR599107
NODE_32732_length_1385_cov_3.841353,ERR599107
NODE_20513_length_1762_cov_1.966022,ERR599107
NODE_3365_length_4444_cov_9.133288,ERR599107
NODE_320_length_14201_cov_6.075569,ERR599107
NODE_20_length_46780_cov_9.840043,ERR599107
NODE_15786_length_2011_cov_5.247955,ERR599107
NODE_45707_length_1171_cov_5.496416,ERR599107
NODE_11784_length_2341_cov_3.870516,ERR599107
NODE_5823_length_3350_cov_6.250379,ERR599107
NODE_21066_length_1738_cov_4.278075,ERR599107
NODE_12567_length_2265_cov_2.799548,ERR599107
NODE_14499_length_2102_cov_7.741573,ERR599107
NODE_8036_length_2839_cov_5.480963,ERR599107
NODE_8202_length_2811_cov_2.492017,ERR599107
NODE_11578_length_2359_cov_4.432292,ERR599107
NODE_10722_length_2457_cov_9.282265,ERR599107
NODE_10026_length_2543_cov_4.012058,ERR599107
NODE_52182_length_1095_cov_1.286538,ERR599107
NODE_29099_length_1470_cov_4.165371,ERR599107
NODE_57869_length_1038_cov_4.171923,ERR599107
NODE_2681_length_4972_cov_3.321538,ERR599107
NODE_6724_length_3115_cov_14.849346,ERR599107
NODE_51903_length_1098_cov_1.870566,ERR599107
NODE_9968_length_2551_cov_2.511218,ERR599107
NODE_46964_length_1156_cov_2.172570,ERR599107
NODE_11082_length_2415_cov_2.672881,ERR599107
NODE_4070_length_4025_cov_4.331234,ERR599107
NODE_12645_length_2258_cov_4.455742,ERR599107
NODE_7801_length_2885_cov_6.071378,ERR599107
NODE_30366_length_1439_cov_3.440029,ERR599107
NODE_892_length_8769_cov_9.121414,ERR599107
NODE_55478_length_1061_cov_1.984095,ERR599107
NODE_11167_length_2407_cov_3.946854,ERR599107
NODE_18331_length_1867_cov_8.367550,ERR599107
NODE_43153_length_1206_cov_8.824500,ERR599107
NODE_31354_length_1416_cov_5.086701,ERR599107
NODE_32916_length_1381_cov_4.403469,ERR599107
NODE_52668_length_1090_cov_1.874396,ERR599107
NODE_9577_length_2597_cov_3.980724,ERR599107
NODE_51408_length_1103_cov_3.269084,ERR599107
NODE_1920_length_5911_cov_3.123122,ERR599107
NODE_42492_length_1216_cov_1.118002,ERR599107
NODE_17965_length_1884_cov_18.557135,ERR599107
NODE_12337_length_2287_cov_4.851703,ERR599107
NODE_2438_length_5226_cov_4.127442,ERR599107
NODE_19017_length_1831_cov_6.000000,ERR599107
NODE_12780_length_2249_cov_2.704649,ERR599107
NODE_51179_length_1106_cov_1.333968,ERR599107
NODE_2026_length_5754_cov_3.797157,ERR599107
NODE_13752_length_2165_cov_2.763981,ERR599107
NODE_44975_length_1181_cov_5.418295,ERR599107
NODE_3088_length_4621_cov_7.226456,ERR599107
NODE_17356_length_1919_cov_2.703863,ERR599107
NODE_48107_length_1141_cov_9.189687,ERR599107
NODE_53313_length_1082_cov_6.473223,ERR599107
NODE_46176_length_1166_cov_2.279928,ERR599107
NODE_10634_length_2468_cov_3.273104,ERR599107
NODE_54310_length_1072_cov_8.356932,ERR599107
NODE_28347_length_1351_cov_29.427469,ERR599063
NODE_2020_length_6462_cov_5.106134,ERR599063
NODE_19225_length_1686_cov_2.383200,ERR599063
NODE_20623_length_1620_cov_2.540575,ERR599063
NODE_29551_length_1320_cov_2.074308,ERR599063
NODE_4225_length_4111_cov_3.347387,ERR599063
NODE_36307_length_1177_cov_1.497326,ERR599063
NODE_1003_length_9991_cov_3.987822,ERR599063
NODE_37464_length_1157_cov_4.313975,ERR599063
NODE_7604_length_2901_cov_5.987702,ERR599063
NODE_10754_length_2371_cov_8.001295,ERR599063
NODE_31185_length_1281_cov_1.792007,ERR599063
NODE_6566_length_3162_cov_3.100740,ERR599063
NODE_41850_length_1088_cov_3.518877,ERR599063
NODE_32666_length_1248_cov_1.955574,ERR599063
NODE_43805_length_1060_cov_10.162189,ERR599063
NODE_46358_length_1029_cov_5.738193,ERR599063
NODE_8853_length_2654_cov_14.783378,ERR599063
NODE_22485_length_1540_cov_4.432323,ERR599063
NODE_710_length_12309_cov_4.871144,ERR599063
NODE_4038_length_4236_cov_19.955991,ERR599063
NODE_17965_length_1752_cov_3.342958,ERR599063
NODE_26492_length_1403_cov_1.673591,ERR599063
NODE_33978_length_1221_cov_5.656089,ERR599063
NODE_1341_length_8302_cov_7.053353,ERR599063
NODE_5440_length_3531_cov_4.031358,ERR599063
NODE_675_length_12512_cov_17.639801,ERR599063
NODE_5172_length_3649_cov_17.407067,ERR599063
NODE_17610_length_1771_cov_3.450466,ERR599063
NODE_12267_length_2191_cov_3.228933,ERR599063
NODE_38021_length_1148_cov_1.372370,ERR599063
NODE_47570_length_1015_cov_2.057292,ERR599063
NODE_24414_length_1469_cov_2.376945,ERR599063
NODE_4931_length_3758_cov_3.440454,ERR599063
NODE_330_length_18736_cov_7.180772,ERR599063
NODE_33544_length_1229_cov_3.985520,ERR599063
NODE_6541_length_3169_cov_2.590559,ERR599063
NODE_23917_length_1486_cov_3.580713,ERR599063
NODE_1661_length_7252_cov_4.471585,ERR599063
NODE_42055_length_1085_cov_3.791262,ERR599063
NODE_27512_length_1373_cov_7.813354,ERR599063
NODE_17642_length_1769_cov_3.292882,ERR599063
NODE_5189_length_3642_cov_2.995261,ERR599063
NODE_2474_length_5666_cov_4.759579,ERR599063
NODE_22012_length_1560_cov_2.241196,ERR599063
NODE_36509_length_1173_cov_2.777281,ERR599063
NODE_18034_length_1748_cov_3.584170,ERR599063
NODE_8058_length_2806_cov_2.961469,ERR599063
NODE_37273_length_1161_cov_1.729656,ERR599063
NODE_32564_length_1250_cov_3.701255,ERR599063
NODE_27972_length_1360_cov_6.589272,ERR599063
NODE_3427_length_4680_cov_12.155892,ERR599063
NODE_9884_length_2492_cov_3.597866,ERR599063
NODE_33942_length_1222_cov_2.528706,ERR599063
NODE_5965_length_3339_cov_7.596833,ERR599063
NODE_8014_length_2814_cov_4.880391,ERR599063
NODE_1872_length_6784_cov_21.126468,ERR599063
NODE_13851_length_2035_cov_3.792929,ERR599063
NODE_40050_length_1116_cov_1.637135,ERR599063
NODE_28590_length_1345_cov_1.577519,ERR599063
NODE_478_length_15389_cov_10.625603,ERR599063
NODE_8387_length_2738_cov_2.646291,ERR599063
NODE_7620_length_2898_cov_3.368976,ERR599063
NODE_19887_length_1654_cov_2.924328,ERR599063
NODE_29791_length_1314_cov_1.864178,ERR599063
NODE_35000_length_1201_cov_5.608202,ERR599063
NODE_2753_length_5313_cov_3.658045,ERR599063
NODE_11797_length_2248_cov_5.977200,ERR599063
NODE_21589_length_1578_cov_2.204202,ERR599063
NODE_20922_length_1607_cov_1.902062,ERR599063
NODE_5632_length_3454_cov_4.083260,ERR599063
NODE_5_length_92051_cov_5.579362,ERR599063
NODE_28668_length_1342_cov_22.997669,ERR599063
NODE_38258_length_1144_cov_2.070707,ERR599063
NODE_1148_length_9181_cov_4.419899,ERR599063
NODE_44462_length_1052_cov_2.082247,ERR599063
NODE_10994_length_2342_cov_3.226498,ERR599063
NODE_312_length_19098_cov_5.549861,ERR599063
NODE_257_length_21658_cov_4.989214,ERR599063
NODE_33763_length_1225_cov_2.376068,ERR599063
NODE_14722_length_1964_cov_1.731273,ERR599063
NODE_8_length_78947_cov_10.813188,ERR599063
NODE_13976_length_2024_cov_20.263078,ERR599063
NODE_5124_length_3671_cov_20.693584,ERR599063
NODE_7452_length_2937_cov_2.468078,ERR599063
NODE_29963_length_1309_cov_4.144338,ERR599063
NODE_23906_length_1486_cov_68.437456,ERR599063
NODE_11118_length_2326_cov_13.198151,ERR599063
NODE_2207_length_6068_cov_6.494595,ERR599063
NODE_1712_length_7119_cov_4.647933,ERR599063
NODE_16129_length_1864_cov_2.467109,ERR599063
NODE_36399_length_1175_cov_2.319643,ERR599063
NODE_368_length_17655_cov_15.782330,ERR599063
NODE_47162_length_1020_cov_1.503627,ERR599063
NODE_19916_length_1653_cov_2.261577,ERR599063
NODE_1770_length_6985_cov_8.272583,ERR599063
NODE_1757_length_7014_cov_4.728409,ERR599063
NODE_491_length_15216_cov_5.634127,ERR599063
NODE_22096_length_1557_cov_1.817577,ERR599063
NODE_32268_length_1256_cov_2.833472,ERR599063
NODE_14553_length_1975_cov_13.304688,ERR599063
NODE_22743_length_1530_cov_10.800678,ERR599063
NODE_8214_length_2773_cov_2.458793,ERR599063
NODE_48390_length_1006_cov_1.900105,ERR599063
NODE_7059_length_3033_cov_2.970114,ERR599063
NODE_5257_length_3609_cov_5.428813,ERR599063
NODE_10456_length_2296_cov_2.584114,ERR599103
NODE_50_length_35416_cov_6.617856,ERR599103
NODE_8530_length_2579_cov_3.639065,ERR599103
NODE_289_length_15918_cov_13.515981,ERR599103
NODE_24658_length_1446_cov_2.569375,ERR599103
NODE_5090_length_3451_cov_3.000883,ERR599103
NODE_40189_length_1117_cov_2.394539,ERR599103
NODE_42327_length_1089_cov_1.576402,ERR599103
NODE_547_length_11442_cov_5.831299,ERR599103
NODE_19926_length_1621_cov_2.003193,ERR599103
NODE_42705_length_1084_cov_2.466472,ERR599103
NODE_39717_length_1124_cov_1.884004,ERR599103
NODE_41067_length_1105_cov_3.416190,ERR599103
NODE_25199_length_1429_cov_4.386463,ERR599103
NODE_23883_length_1468_cov_8.142958,ERR599103
NODE_48200_length_1018_cov_1.534787,ERR599103
NODE_17894_length_1717_cov_2.176895,ERR599103
NODE_10919_length_2239_cov_8.595238,ERR599103
NODE_47863_length_1022_cov_1.623578,ERR599103
NODE_3140_length_4568_cov_5.674496,ERR599103
NODE_49828_length_1001_cov_1.152220,ERR599103
NODE_61_length_31787_cov_56.299697,ERR599103
NODE_71_length_30321_cov_55.170092,ERR599103
NODE_12036_length_2127_cov_2.092181,ERR599103
NODE_16446_length_1799_cov_2.225344,ERR599103
NODE_31094_length_1278_cov_2.028618,ERR599103
NODE_4943_length_3517_cov_4.367995,ERR599103
NODE_13394_length_2006_cov_6.640185,ERR599103
NODE_37098_length_1165_cov_6.354054,ERR599103
NODE_1384_length_7009_cov_60.495686,ERR599103
NODE_42566_length_1086_cov_1.406402,ERR599103
NODE_41756_length_1096_cov_2.213256,ERR599103
NODE_3326_length_4424_cov_4.267567,ERR599103
NODE_7422_length_2785_cov_2.242491,ERR599103
NODE_458_length_12483_cov_4.503943,ERR599103
NODE_32736_length_1245_cov_3.175630,ERR599103
NODE_21039_length_1572_cov_2.319710,ERR599103
NODE_6595_length_2984_cov_99.584500,ERR599103
NODE_29407_length_1316_cov_5.862807,ERR599103
NODE_8839_length_2530_cov_18.555152,ERR599103
NODE_19858_length_1624_cov_1.886552,ERR599103
NODE_24111_length_1462_cov_2.128643,ERR599103
NODE_6015_length_3134_cov_2.274115,ERR599103
NODE_18561_length_1683_cov_2.029484,ERR599103
NODE_43176_length_1078_cov_1.768328,ERR599103
NODE_20190_length_1608_cov_2.072762,ERR599103
NODE_5966_length_3149_cov_3.302521,ERR599103
NODE_29910_length_1304_cov_2.245797,ERR599103
NODE_1899_length_5980_cov_7.418565,ERR599103
NODE_10811_length_2251_cov_3.109745,ERR599103
NODE_4150_length_3910_cov_11.971466,ERR599103
NODE_854_length_9006_cov_10.758686,ERR599103
NODE_2717_length_4952_cov_4.881560,ERR599103
NODE_6018_length_3133_cov_3.629305,ERR599103
NODE_21709_length_1545_cov_2.963087,ERR599103
NODE_35541_length_1192_cov_2.301671,ERR599103
NODE_474_length_12263_cov_4.555701,ERR599103
NODE_6857_length_2921_cov_3.568737,ERR599103
NODE_25549_length_1418_cov_5.840059,ERR599103
NODE_21775_length_1543_cov_2.702285,ERR599103
NODE_2364_length_5353_cov_8.008683,ERR599103
NODE_43000_length_1080_cov_2.261463,ERR599103
NODE_41967_length_1093_cov_2.938343,ERR599103
NODE_21846_length_1540_cov_4.489562,ERR599103
NODE_45558_length_1049_cov_2.025151,ERR599103
NODE_5779_length_3202_cov_11.857960,ERR599103
NODE_32724_length_1246_cov_1.699412,ERR599103
NODE_37859_length_1153_cov_2.388889,ERR599103
NODE_19274_length_1649_cov_3.333124,ERR599103
NODE_16848_length_1776_cov_2.526438,ERR599103
NODE_25709_length_1414_cov_1.972774,ERR599103
NODE_5767_length_3204_cov_6.023817,ERR599103
NODE_718_length_9894_cov_5.612359,ERR599103
NODE_44079_length_1066_cov_2.676558,ERR599103
NODE_49036_length_1009_cov_2.126834,ERR599103
NODE_3368_length_4394_cov_4.977184,ERR599103
NODE_16304_length_1807_cov_2.051370,ERR599103
NODE_23253_length_1490_cov_3.604878,ERR599103
NODE_2610_length_5065_cov_2.643513,ERR599103
NODE_25373_length_1424_cov_2.235208,ERR599103
NODE_17952_length_1714_cov_2.467752,ERR599103
NODE_3180_length_4528_cov_5.569193,ERR599103
NODE_18823_length_1670_cov_2.845820,ERR599103
NODE_15468_length_1857_cov_2.053829,ERR599103
NODE_26247_length_1398_cov_2.217424,ERR599103
NODE_2505_length_5199_cov_107.933904,ERR599103
NODE_22823_length_1505_cov_7.961379,ERR599103
NODE_43728_length_1071_cov_1.900591,ERR599103
NODE_888_length_8784_cov_4.575896,ERR599103
NODE_1734_length_6246_cov_4.737361,ERR599103
NODE_7808_length_2708_cov_8.283830,ERR599103
NODE_42775_length_1083_cov_2.434825,ERR599103
NODE_22854_length_1504_cov_5.263630,ERR599103
NODE_630_length_10629_cov_6.225648,ERR599103
NODE_8472_length_2587_cov_2.832938,ERR599103
NODE_1227_length_7471_cov_5.960221,ERR599103
NODE_274_length_16296_cov_6.484453,ERR599103
NODE_14780_length_1902_cov_2.419599,ERR599103
NODE_9765_length_2395_cov_4.330342,ERR599103
NODE_15301_length_1868_cov_131.653613,ERR599103
NODE_40_length_67240_cov_9.875820,ERR599131
NODE_1136_length_6568_cov_27.127284,ERR599131
NODE_2559_length_4164_cov_2.678997,ERR599131
NODE_883_length_7846_cov_42.727763,ERR599131
NODE_16631_length_1517_cov_2.030780,ERR599131
NODE_55_length_55715_cov_6.779357,ERR599131
NODE_2065_length_4746_cov_42.399275,ERR599131
NODE_3992_length_3279_cov_3.711538,ERR599131
NODE_29727_length_1128_cov_2.227400,ERR599131
NODE_24159_length_1255_cov_1.409167,ERR599131
NODE_1675_length_5334_cov_10.667361,ERR599131
NODE_12433_length_1766_cov_2.154296,ERR599131
NODE_27134_length_1180_cov_1.814222,ERR599131
NODE_32089_length_1087_cov_2.223837,ERR599131
NODE_15548_length_1568_cov_7.198282,ERR599131
NODE_31922_length_1090_cov_2.012560,ERR599131
NODE_29548_length_1132_cov_0.986072,ERR599131
NODE_89_length_39069_cov_28.524683,ERR599131
NODE_35351_length_1036_cov_1.163099,ERR599131
NODE_26433_length_1196_cov_1.700263,ERR599131
NODE_34567_length_1047_cov_1.757056,ERR599131
NODE_28596_length_1150_cov_1.663927,ERR599131
NODE_9760_length_2011_cov_4.235174,ERR599131
NODE_1879_length_5002_cov_2.506570,ERR599131
NODE_7121_length_2398_cov_2.145967,ERR599131
NODE_9444_length_2048_cov_4.521325,ERR599131
NODE_17921_length_1458_cov_2.792587,ERR599131
NODE_24978_length_1233_cov_1.761460,ERR599131
NODE_13_length_126167_cov_6.970645,ERR599131
NODE_16025_length_1546_cov_2.358820,ERR599131
NODE_21981_length_1314_cov_4.272438,ERR599131
NODE_351_length_15643_cov_40.347254,ERR599131
NODE_16884_length_1504_cov_1.689441,ERR599131
NODE_2164_length_4605_cov_12.354725,ERR599131
NODE_30947_length_1107_cov_1.734791,ERR599131
NODE_1223_length_6331_cov_3.811823,ERR599131
NODE_1074_length_6856_cov_6.285399,ERR599131
NODE_803_length_8374_cov_11.638779,ERR599131
NODE_51_length_58807_cov_7.267599,ERR599131
NODE_32912_length_1073_cov_3.023576,ERR599131
NODE_33594_length_1062_cov_1.904667,ERR599131
NODE_2296_length_4447_cov_5.095173,ERR599131
NODE_139_length_31032_cov_9.921716,ERR599131
NODE_3437_length_3553_cov_3.315609,ERR599131
NODE_2930_length_3876_cov_4.606909,ERR599131
NODE_1134_length_6572_cov_3.504220,ERR599131
NODE_34611_length_1046_cov_2.381433,ERR599131
NODE_7912_length_2257_cov_7.368756,ERR599131
NODE_1058_length_6910_cov_8.328811,ERR599131
NODE_1499_length_5694_cov_4.165632,ERR599131
NODE_32948_length_1073_cov_1.775049,ERR599131
NODE_31639_length_1095_cov_1.371154,ERR599131
NODE_1549_length_5574_cov_5.349882,ERR599131
NODE_13561_length_1686_cov_2.227468,ERR599131
NODE_1765_length_5177_cov_23.079071,ERR599131
NODE_4931_length_2915_cov_39.506993,ERR599131
NODE_35050_length_1040_cov_1.802030,ERR599131
NODE_35760_length_1046_cov_1.962664,ERR599098
NODE_2223_length_5168_cov_2.877763,ERR599098
NODE_20855_length_1395_cov_2.426866,ERR599098
NODE_2250_length_5140_cov_6.251721,ERR599098
NODE_3737_length_3762_cov_3.104397,ERR599098
NODE_30503_length_1138_cov_1.392428,ERR599098
NODE_30841_length_1131_cov_2.122677,ERR599098
NODE_19275_length_1456_cov_5.269094,ERR599098
NODE_36203_length_1039_cov_3.592480,ERR599098
NODE_1283_length_7007_cov_28.218498,ERR599098
NODE_26095_length_1237_cov_2.115905,ERR599098
NODE_29064_length_1168_cov_2.871518,ERR599098
NODE_23036_length_1320_cov_3.934387,ERR599098
NODE_3266_length_4110_cov_58.619729,ERR599098
NODE_7516_length_2497_cov_3.169124,ERR599098
NODE_9552_length_2161_cov_3.595442,ERR599098
NODE_38800_length_1002_cov_5.893347,ERR599098
NODE_6535_length_2703_cov_17.522659,ERR599098
NODE_373_length_14459_cov_16.638225,ERR599098
NODE_35943_length_1043_cov_2.207490,ERR599098
NODE_31677_length_1116_cov_1.589067,ERR599098
NODE_35907_length_1043_cov_5.675101,ERR599098
NODE_15548_length_1644_cov_1.903713,ERR599098
NODE_7848_length_2431_cov_15.822811,ERR599098
NODE_3752_length_3754_cov_3.991890,ERR599098
NODE_2756_length_4558_cov_3.486565,ERR599098
NODE_25532_length_1251_cov_2.351171,ERR599098
NODE_5358_length_3048_cov_3.209823,ERR599098
NODE_66_length_33112_cov_6.713071,ERR599098
